time_now,day_night,optical_density,transmittance,od_raw,temperature,light_intensity_a,light_intensity_rpi,fm,fo,fj,fi,vj,fm_fi,fi_fj,fj_fo,fi_fo,fm_fj,variable_fluorescence,quantum_yield
13/09/2019 06:51:02,Night,0.29,51.27,444.0,-11.44,211.0,188.0,1.99695014662757,0.65564027370479,1.53650048875855,1.92938416422287,0.66,0.0675659824046921,0.392883675464321,0.880860215053764,1.27374389051808,0.460449657869013,1.34130987292278,0.67
13/09/2019 07:01:03,Day,0.29,51.27,444.0,-11.44,1016.0,188.0,1.9944477028348,0.658142717497556,1.52899315738025,1.93188660801564,0.65,0.0625610948191593,0.402893450635386,0.870850439882698,1.27374389051808,0.465454545454545,1.33630498533724,0.67
13/09/2019 07:11:02,Day,0.28,52.54,455.0,-11.22,1013.0,188.0,2.0094623655914,0.700684261974585,1.61908113391984,1.95190615835777,0.7,0.0575562072336264,0.332825024437928,0.918396871945259,1.25122189638319,0.390381231671554,1.30877810361681,0.65
13/09/2019 07:21:03,Day,0.279,52.66,456.0,-11.22,1012.0,188.0,2.02948191593353,0.71069403714565,1.67163245356794,1.95941348973607,0.73,0.0700684261974582,0.287781036168133,0.960938416422287,1.24871945259042,0.357849462365591,1.31878787878788,0.65
13/09/2019 07:31:03,Day,0.275,53.12,460.0,-11.44,1014.0,188.0,2.0319843597263,0.703186705767351,1.67663734115347,1.95190615835777,0.73,0.0800782013685242,0.275268817204301,0.973450635386119,1.24871945259042,0.355347018572825,1.32879765395894,0.65
13/09/2019 07:41:02,Day,0.275,53.12,460.0,-11.22,1012.0,188.0,2.0319843597263,0.703186705767351,1.67163245356794,1.93939393939394,0.73,0.092590420332356,0.267761485826002,0.968445747800586,1.23620723362659,0.360351906158358,1.32879765395894,0.65
13/09/2019 07:51:02,Day,0.278,52.77,457.0,-11.22,1013.0,188.0,2.01947214076246,0.700684261974585,1.66162267839687,1.94189638318671,0.73,0.0775757575757576,0.280273704789834,0.960938416422288,1.24121212121212,0.357849462365591,1.31878787878788,0.65
13/09/2019 08:01:02,Day,0.28,52.54,455.0,-11.44,1016.0,188.0,2.00695992179863,0.690674486803519,1.64410557184751,1.92437927663734,0.72,0.08258064516129,0.280273704789834,0.953431085043988,1.23370478983382,0.362854349951124,1.31628543499511,0.66
13/09/2019 08:11:03,Day,0.28,52.54,455.0,-11.33,1013.0,188.0,1.99945259042033,0.688172043010753,1.63159335288368,1.91687194525904,0.72,0.0825806451612903,0.285278592375366,0.943421309872923,1.22869990224829,0.367859237536657,1.31128054740958,0.66
13/09/2019 08:21:03,Day,0.28,52.42,454.0,-11.22,1012.0,188.0,1.98443792766373,0.688172043010753,1.63159335288368,1.90936461388074,0.73,0.0750733137829913,0.277771260997067,0.943421309872923,1.22119257086999,0.352844574780059,1.29626588465298,0.65
